gri kedi	gri kedilermişsiniz	N;ARGNO2P;PL;LGSPEC2
gri kedi	gri kediler	N;NOM;PL
gri kedi	gri kedileriz	N;ARGNO1P;PL;PRS
gri kedi	gri kedilerdin	N;ARGNO2S;PL;PST
gri kedi	gri kediydik	N;ARGNO1P;SG;PST
gri kedi	gri kedilermişsin	N;ARGNO2S;PL;LGSPEC2
gri kedi	gri kediydiler	N;ARGNO3P;SG;PST
gri kedi	gri kedilersin	N;ARGNO2S;PL;PRS
gri kedi	gri kedilerden	N;ABL;PL
grup	grubu	N;ACC;SG
grup	grupların	N;GEN;PL
grup	gruptan	N;ABL;SG
grup	gruplar	N;NOM;PL
grup	grupları	N;ACC;PL
grup	grupta	N;LOC;SG
grup	grup	N;NOM;SG
grup	gruplara	N;DAT;PL
grup	gruplarda	N;LOC;PL
grup	grubun	N;GEN;SG
grup	gruba	N;DAT;SG
grup	gruplardan	N;ABL;PL
guakamole	guakamoleyi	N;ACC;SG
guakamole	guakamolelerin	N;GEN;PL
guakamole	guakamoleden	N;ABL;SG
guakamole	guakamoleler	N;NOM;PL
guakamole	guakamoleleri	N;ACC;PL
guakamole	guakamolede	N;LOC;SG
guakamole	guakamole	N;NOM;SG
guakamole	guakamolelere	N;DAT;PL
guakamole	guakamolelerde	N;LOC;PL
guakamole	guakamolenin	N;GEN;SG
guakamole	guakamoleye	N;DAT;SG
guakamole	guakamolelerden	N;ABL;PL
göbek	göbeği	N;ACC;SG
göbek	göbeklerin	N;GEN;PL
göbek	göbekten	N;ABL;SG
göbek	göbekler	N;NOM;PL
göbek	göbekleri	N;ACC;PL
göbek	göbekte	N;LOC;SG
göbek	göbek	N;NOM;SG
göbek	göbeklere	N;DAT;PL
göbek	göbeklerde	N;LOC;PL
göbek	göbeğin	N;GEN;SG
göbek	göbeğe	N;DAT;SG
göbek	göbeklerden	N;ABL;PL
göbek dansı	göbek dansları	N;NOM;PL
göbek dansı	göbek danslarına	N;DAT;PL
göbek dansı	göbek danslarından	N;ABL;PL
göbek dansı	göbek dansının	N;GEN;SG
göbek dansı	göbek dansına	N;DAT;SG
göbek dansı	göbek dansını	N;ACC;SG
göbek dansı	göbek danslarının	N;GEN;PL
göbek dansı	göbek danslarını	N;ACC;PL
göbek dansı	göbek dansından	N;ABL;SG
göbek dansı	göbek danslarında	N;LOC;PL
göbek dansı	göbek dansında	N;LOC;SG
göbek dansı	göbek dansı	N;NOM;SG
göbek deliği	göbek delikleri	N;NOM;PL
göbek deliği	göbek deliklerine	N;DAT;PL
göbek deliği	göbek deliklerinden	N;ABL;PL
göbek deliği	göbek deliğinin	N;GEN;SG
göbek deliği	göbek deliğine	N;DAT;SG
göbek deliği	göbek deliğini	N;ACC;SG
göbek deliği	göbek deliklerinin	N;GEN;PL
göbek deliği	göbek deliklerini	N;ACC;PL
göbek deliği	göbek deliğinden	N;ABL;SG
göbek deliği	göbek deliklerinde	N;LOC;PL
göbek deliği	göbek deliğinde	N;LOC;SG
göbek deliği	göbek deliği	N;NOM;SG
gök cismi	gök cismleri	N;NOM;PL
gök cismi	gök cismlerine	N;DAT;PL
gök cismi	gök cismlerinden	N;ABL;PL
gök cismi	gök cisminin	N;GEN;SG
gök cismi	gök cismine	N;DAT;SG
gök cismi	gök cismini	N;ACC;SG
gök cismi	gök cismlerinin	N;GEN;PL
gök cismi	gök cismlerini	N;ACC;PL
gök cismi	gök cisminden	N;ABL;SG
gök cismi	gök cismlerinde	N;LOC;PL
gök cismi	gök cisminde	N;LOC;SG
gök cismi	gök cismi	N;NOM;SG
gökada	gökadalar	N;NOM;PL
gökada	gökadalara	N;DAT;PL
gökada	gökadalardan	N;ABL;PL
gökada	gökadanın	N;GEN;SG
gökada	gökadaya	N;DAT;SG
gökada	gökadayı	N;ACC;SG
gökada	gökadaların	N;GEN;PL
gökada	gökadaları	N;ACC;PL
gökada	gökadadan	N;ABL;SG
gökada	gökadalarda	N;LOC;PL
gökada	gökadada	N;LOC;SG
gökada	gökada	N;NOM;SG
gökdelen	gökdelenler	N;NOM;PL
gökdelen	gökdelenlere	N;DAT;PL
gökdelen	gökdelenlerden	N;ABL;PL
gökdelen	gökdelenin	N;GEN;SG
gökdelen	gökdelene	N;DAT;SG
gökdelen	gökdeleni	N;ACC;SG
gökdelen	gökdelenlerin	N;GEN;PL
gökdelen	gökdelenleri	N;ACC;PL
gökdelen	gökdelenden	N;ABL;SG
gökdelen	gökdelenlerde	N;LOC;PL
gökdelen	gökdelende	N;LOC;SG
gökdelen	gökdelen	N;NOM;SG
gökkuşağı	gökkuşakları	N;NOM;PL
gökkuşağı	gökkuşaklarına	N;DAT;PL
gökkuşağı	gökkuşaklarından	N;ABL;PL
gökkuşağı	gökkuşağının	N;GEN;SG
gökkuşağı	gökkuşağına	N;DAT;SG
gökkuşağı	gökkuşağını	N;ACC;SG
gökkuşağı	gökkuşaklarının	N;GEN;PL
gökkuşağı	gökkuşaklarını	N;ACC;PL
gökkuşağı	gökkuşağından	N;ABL;SG
gökkuşağı	gökkuşaklarında	N;LOC;PL
gökkuşağı	gökkuşağında	N;LOC;SG
gökkuşağı	gökkuşağı	N;NOM;SG
göl	göller	N;NOM;PL
göl	göllere	N;DAT;PL
göl	göllerden	N;ABL;PL
göl	gölün	N;GEN;SG
göl	göle	N;DAT;SG
göl	gölü	N;ACC;SG
göl	göllerin	N;GEN;PL
göl	gölleri	N;ACC;PL
göl	gölden	N;ABL;SG
göl	göllerde	N;LOC;PL
göl	gölde	N;LOC;SG
göl	göl	N;NOM;SG
gölge	gölgeyi	N;ACC;SG
gölge	gölgelerin	N;GEN;PL
gölge	gölgeden	N;ABL;SG
gölge	gölgeler	N;NOM;PL
gölge	gölgeleri	N;ACC;PL
gölge	gölgede	N;LOC;SG
gölge	gölge	N;NOM;SG
gölge	gölgelere	N;DAT;PL
gölge	gölgelerde	N;LOC;PL
gölge	gölgenin	N;GEN;SG
gölge	gölgeye	N;DAT;SG
gölge	gölgelerden	N;ABL;PL
gömlek	gömleği	N;ACC;SG
gömlek	gömleklerin	N;GEN;PL
gömlek	gömlekten	N;ABL;SG
gömlek	gömlekler	N;NOM;PL
gömlek	gömlekleri	N;ACC;PL
gömlek	gömlekte	N;LOC;SG
gömlek	gömlek	N;NOM;SG
gömlek	gömleklere	N;DAT;PL
gömlek	gömleklerde	N;LOC;PL
gömlek	gömleğin	N;GEN;SG
gömlek	gömleğe	N;DAT;SG
gömlek	gömleklerden	N;ABL;PL
gönül	gönlü	N;ACC;SG
gönül	gönüllerin	N;GEN;PL
gönül	gönülden	N;ABL;SG
gönül	gönüller	N;NOM;PL
gönül	gönülleri	N;ACC;PL
gönül	gönülde	N;LOC;SG
gönül	gönül	N;NOM;SG
gönül	gönüllere	N;DAT;PL
gönül	gönüllerde	N;LOC;PL
gönül	gönlün	N;GEN;SG
gönül	gönle	N;DAT;SG
gönül	gönüllerden	N;ABL;PL
görüntü	görüntüyü	N;ACC;SG
görüntü	görüntülerin	N;GEN;PL
görüntü	görüntüden	N;ABL;SG
görüntü	görüntüler	N;NOM;PL
görüntü	görüntüleri	N;ACC;PL
görüntü	görüntüde	N;LOC;SG
görüntü	görüntü	N;NOM;SG
görüntü	görüntülere	N;DAT;PL
görüntü	görüntülerde	N;LOC;PL
görüntü	görüntünün	N;GEN;SG
görüntü	görüntüye	N;DAT;SG
görüntü	görüntülerden	N;ABL;PL
görüntü kapısı	görüntü kapıları	N;NOM;PL
görüntü kapısı	görüntü kapılarına	N;DAT;PL
görüntü kapısı	görüntü kapılarından	N;ABL;PL
görüntü kapısı	görüntü kapısının	N;GEN;SG
görüntü kapısı	görüntü kapısına	N;DAT;SG
görüntü kapısı	görüntü kapısını	N;ACC;SG
görüntü kapısı	görüntü kapılarının	N;GEN;PL
görüntü kapısı	görüntü kapılarını	N;ACC;PL
görüntü kapısı	görüntü kapısından	N;ABL;SG
görüntü kapısı	görüntü kapılarında	N;LOC;PL
görüntü kapısı	görüntü kapısında	N;LOC;SG
görüntü kapısı	görüntü kapısı	N;NOM;SG
görüş	görüşü	N;ACC;SG
görüş	görüşlerin	N;GEN;PL
görüş	görüşten	N;ABL;SG
görüş	görüşler	N;NOM;PL
görüş	görüşleri	N;ACC;PL
görüş	görüşte	N;LOC;SG
görüş	görüş	N;NOM;SG
görüş	görüşlere	N;DAT;PL
görüş	görüşlerde	N;LOC;PL
görüş	görüşün	N;GEN;SG
görüş	görüşe	N;DAT;SG
görüş	görüşlerden	N;ABL;PL
gösteri	gösteriyi	N;ACC;SG
gösteri	gösterilerin	N;GEN;PL
gösteri	gösteriden	N;ABL;SG
gösteri	gösteriler	N;NOM;PL
gösteri	gösterileri	N;ACC;PL
gösteri	gösteride	N;LOC;SG
gösteri	gösteri	N;NOM;SG
gösteri	gösterilere	N;DAT;PL
gösteri	gösterilerde	N;LOC;PL
gösteri	gösterinin	N;GEN;SG
gösteri	gösteriye	N;DAT;SG
gösteri	gösterilerden	N;ABL;PL
göt	götlerdi	N;ARGNO3P;PL;PST
göt	götsün	N;ARGNO2S;SG;PRS
göt	götlermiş	N;ARGNO3P;PL;LGSPEC2
göt	göt	N;NOM;SG
göt	götüm	N;ARGNO1S;SG;PRS
göt	götlere	N;DAT;PL
göt	götüz	N;ARGNO1P;SG;PRS
göt	götlerdir	N;ARGNO3P;PL;PRS
göt	götlerdik	N;ARGNO1P;PL;PST
göt	götlerim	N;ARGNO1S;PL;PRS
göt	göte	N;DAT;SG
göt	göt	N;ARGNO3S;SG;PRS
göt	götler	N;ARGNO3P;SG;PRS
göt	götmüşsün	N;ARGNO2S;SG;LGSPEC2
göt	götlermişiz	N;ARGNO1P;PL;LGSPEC2
göt	götü	N;ACC;SG
göt	götlerdim	N;ARGNO1S;PL;PST
göt	götten	N;ABL;SG
göt	götsünüz	N;ARGNO2P;SG;PRS
göt	götmüşüm	N;ARGNO1S;SG;LGSPEC2
göt	götmüşüz	N;ARGNO1P;SG;LGSPEC2
göt	götleri	N;ACC;PL
göt	götte	N;LOC;SG
göt	götlersiniz	N;ARGNO2P;PL;PRS
göt	götmüş	N;ARGNO3S;SG;LGSPEC2
göt	götmüşler	N;ARGNO3P;SG;LGSPEC2
göt	götün	N;GEN;SG
göt	götlerdiniz	N;ARGNO2P;PL;PST
göt	götlermiş	N;ARGNO3S;PL;LGSPEC2
göt	götmüşsünüz	N;ARGNO2P;SG;LGSPEC2
göt	götler	N;ARGNO3S;PL;PRS
göt	götlerin	N;GEN;PL
göt	göttüm	N;ARGNO1S;SG;PST
göt	götlerdi	N;ARGNO3S;PL;PST
göt	götlermişim	N;ARGNO1S;PL;LGSPEC2
göt	götlerde	N;LOC;PL
göt	göttü	N;ARGNO3S;SG;PST
göt	göttün	N;ARGNO2S;SG;PST
göt	göttünüz	N;ARGNO2P;SG;PST
göt	götlermişsiniz	N;ARGNO2P;PL;LGSPEC2
göt	götler	N;NOM;PL
göt	götleriz	N;ARGNO1P;PL;PRS
göt	götlerdin	N;ARGNO2S;PL;PST
göt	göttük	N;ARGNO1P;SG;PST
göt	götlermişsin	N;ARGNO2S;PL;LGSPEC2
göt	göttüler	N;ARGNO3P;SG;PST
göt	götlersin	N;ARGNO2S;PL;PRS
göt	götlerden	N;ABL;PL
göt yanağı	göt yanakları	N;NOM;PL
göt yanağı	göt yanaklarına	N;DAT;PL
göt yanağı	göt yanaklarından	N;ABL;PL
göt yanağı	göt yanağının	N;GEN;SG
göt yanağı	göt yanağına	N;DAT;SG
göt yanağı	göt yanağını	N;ACC;SG
göt yanağı	göt yanaklarının	N;GEN;PL
göt yanağı	göt yanaklarını	N;ACC;PL
göt yanağı	göt yanağından	N;ABL;SG
göt yanağı	göt yanaklarında	N;LOC;PL
göt yanağı	göt yanağında	N;LOC;SG
göt yanağı	göt yanağı	N;NOM;SG
götten bacaklı	götten bacaklılardı	N;ARGNO3P;PL;PST
götten bacaklı	götten bacaklısın	N;ARGNO2S;SG;PRS
götten bacaklı	götten bacaklılarmış	N;ARGNO3P;PL;LGSPEC2
götten bacaklı	götten bacaklı	N;NOM;SG
götten bacaklı	götten bacaklıyım	N;ARGNO1S;SG;PRS
götten bacaklı	götten bacaklılara	N;DAT;PL
götten bacaklı	götten bacaklıyız	N;ARGNO1P;SG;PRS
götten bacaklı	götten bacaklılardır	N;ARGNO3P;PL;PRS
götten bacaklı	götten bacaklılardık	N;ARGNO1P;PL;PST
götten bacaklı	götten bacaklılarım	N;ARGNO1S;PL;PRS
götten bacaklı	götten bacaklıya	N;DAT;SG
götten bacaklı	götten bacaklı	N;ARGNO3S;SG;PRS
götten bacaklı	götten bacaklılar	N;ARGNO3P;SG;PRS
götten bacaklı	götten bacaklıymışsın	N;ARGNO2S;SG;LGSPEC2
götten bacaklı	götten bacaklılarmışız	N;ARGNO1P;PL;LGSPEC2
götten bacaklı	götten bacaklıyı	N;ACC;SG
götten bacaklı	götten bacaklılardım	N;ARGNO1S;PL;PST
götten bacaklı	götten bacaklıdan	N;ABL;SG
götten bacaklı	götten bacaklısınız	N;ARGNO2P;SG;PRS
götten bacaklı	götten bacaklıymışım	N;ARGNO1S;SG;LGSPEC2
götten bacaklı	götten bacaklıymışız	N;ARGNO1P;SG;LGSPEC2
götten bacaklı	götten bacaklıları	N;ACC;PL
götten bacaklı	götten bacaklıda	N;LOC;SG
götten bacaklı	götten bacaklılarsınız	N;ARGNO2P;PL;PRS
götten bacaklı	götten bacaklıymış	N;ARGNO3S;SG;LGSPEC2
götten bacaklı	götten bacaklıymışlar	N;ARGNO3P;SG;LGSPEC2
götten bacaklı	götten bacaklının	N;GEN;SG
götten bacaklı	götten bacaklılardınız	N;ARGNO2P;PL;PST
götten bacaklı	götten bacaklılarmış	N;ARGNO3S;PL;LGSPEC2
götten bacaklı	götten bacaklıymışsınız	N;ARGNO2P;SG;LGSPEC2
götten bacaklı	götten bacaklılar	N;ARGNO3S;PL;PRS
götten bacaklı	götten bacaklıların	N;GEN;PL
götten bacaklı	götten bacaklıydım	N;ARGNO1S;SG;PST
götten bacaklı	götten bacaklılardı	N;ARGNO3S;PL;PST
götten bacaklı	götten bacaklılarmışım	N;ARGNO1S;PL;LGSPEC2
götten bacaklı	götten bacaklılarda	N;LOC;PL
götten bacaklı	götten bacaklıydı	N;ARGNO3S;SG;PST
götten bacaklı	götten bacaklıydın	N;ARGNO2S;SG;PST
götten bacaklı	götten bacaklıydınız	N;ARGNO2P;SG;PST
götten bacaklı	götten bacaklılarmışsınız	N;ARGNO2P;PL;LGSPEC2
götten bacaklı	götten bacaklılar	N;NOM;PL
götten bacaklı	götten bacaklılarız	N;ARGNO1P;PL;PRS
götten bacaklı	götten bacaklılardın	N;ARGNO2S;PL;PST
götten bacaklı	götten bacaklıydık	N;ARGNO1P;SG;PST
götten bacaklı	götten bacaklılarmışsın	N;ARGNO2S;PL;LGSPEC2
götten bacaklı	götten bacaklıydılar	N;ARGNO3P;SG;PST
götten bacaklı	götten bacaklılarsın	N;ARGNO2S;PL;PRS
götten bacaklı	götten bacaklılardan	N;ABL;PL
götveren	götverenlerdi	N;ARGNO3P;PL;PST
götveren	götverensin	N;ARGNO2S;SG;PRS
götveren	götverenlermiş	N;ARGNO3P;PL;LGSPEC2
götveren	götveren	N;NOM;SG
götveren	götverenim	N;ARGNO1S;SG;PRS
götveren	götverenlere	N;DAT;PL
götveren	götvereniz	N;ARGNO1P;SG;PRS
götveren	götverenlerdir	N;ARGNO3P;PL;PRS
götveren	götverenlerdik	N;ARGNO1P;PL;PST
götveren	götverenlerim	N;ARGNO1S;PL;PRS
götveren	götverene	N;DAT;SG
götveren	götveren	N;ARGNO3S;SG;PRS
götveren	götverenler	N;ARGNO3P;SG;PRS
götveren	götverenmişsin	N;ARGNO2S;SG;LGSPEC2
götveren	götverenlermişiz	N;ARGNO1P;PL;LGSPEC2
götveren	götvereni	N;ACC;SG
götveren	götverenlerdim	N;ARGNO1S;PL;PST
götveren	götverenden	N;ABL;SG
götveren	götverensiniz	N;ARGNO2P;SG;PRS
götveren	götverenmişim	N;ARGNO1S;SG;LGSPEC2
götveren	götverenmişiz	N;ARGNO1P;SG;LGSPEC2
götveren	götverenleri	N;ACC;PL
götveren	götverende	N;LOC;SG
götveren	götverenlersiniz	N;ARGNO2P;PL;PRS
götveren	götverenmiş	N;ARGNO3S;SG;LGSPEC2
götveren	götverenmişler	N;ARGNO3P;SG;LGSPEC2
götveren	götverenin	N;GEN;SG
götveren	götverenlerdiniz	N;ARGNO2P;PL;PST
götveren	götverenlermiş	N;ARGNO3S;PL;LGSPEC2
götveren	götverenmişsiniz	N;ARGNO2P;SG;LGSPEC2
götveren	götverenler	N;ARGNO3S;PL;PRS
götveren	götverenlerin	N;GEN;PL
götveren	götverendim	N;ARGNO1S;SG;PST
götveren	götverenlerdi	N;ARGNO3S;PL;PST
götveren	götverenlermişim	N;ARGNO1S;PL;LGSPEC2
götveren	götverenlerde	N;LOC;PL
götveren	götverendi	N;ARGNO3S;SG;PST
götveren	götverendin	N;ARGNO2S;SG;PST
götveren	götverendiniz	N;ARGNO2P;SG;PST
götveren	götverenlermişsiniz	N;ARGNO2P;PL;LGSPEC2
götveren	götverenler	N;NOM;PL
götveren	götverenleriz	N;ARGNO1P;PL;PRS
götveren	götverenlerdin	N;ARGNO2S;PL;PST
götveren	götverendik	N;ARGNO1P;SG;PST
götveren	götverenlermişsin	N;ARGNO2S;PL;LGSPEC2
götveren	götverendiler	N;ARGNO3P;SG;PST
götveren	götverenlersin	N;ARGNO2S;PL;PRS
götveren	götverenlerden	N;ABL;PL
göz kapağı	göz kapakları	N;NOM;PL
göz kapağı	göz kapaklarına	N;DAT;PL
göz kapağı	göz kapaklarından	N;ABL;PL
göz kapağı	göz kapağının	N;GEN;SG
göz kapağı	göz kapağına	N;DAT;SG
göz kapağı	göz kapağını	N;ACC;SG
göz kapağı	göz kapaklarının	N;GEN;PL
göz kapağı	göz kapaklarını	N;ACC;PL
göz kapağı	göz kapağından	N;ABL;SG
göz kapağı	göz kapaklarında	N;LOC;PL
göz kapağı	göz kapağında	N;LOC;SG
göz kapağı	göz kapağı	N;NOM;SG
gözbebeği	gözbebekleri	N;NOM;PL
gözbebeği	gözbebeklerine	N;DAT;PL
gözbebeği	gözbebeklerinden	N;ABL;PL
gözbebeği	gözbebeğinin	N;GEN;SG
gözbebeği	gözbebeğine	N;DAT;SG
gözbebeği	gözbebeğini	N;ACC;SG
gözbebeği	gözbebeklerinin	N;GEN;PL
gözbebeği	gözbebeklerini	N;ACC;PL
gözbebeği	gözbebeğinden	N;ABL;SG
gözbebeği	gözbebeklerinde	N;LOC;PL
gözbebeği	gözbebeğinde	N;LOC;SG
gözbebeği	gözbebeği	N;NOM;SG
gözlem	gözlemler	N;NOM;PL
gözlem	gözlemlere	N;DAT;PL
gözlem	gözlemlerden	N;ABL;PL
gözlem	gözlemin	N;GEN;SG
gözlem	gözleme	N;DAT;SG
gözlem	gözlemi	N;ACC;SG
gözlem	gözlemlerin	N;GEN;PL
gözlem	gözlemleri	N;ACC;PL
gözlem	gözlemden	N;ABL;SG
gözlem	gözlemlerde	N;LOC;PL
gözlem	gözlemde	N;LOC;SG
gözlem	gözlem	N;NOM;SG
gözlemci	gözlemciler	N;NOM;PL
gözlemci	gözlemcilere	N;DAT;PL
gözlemci	gözlemcilerden	N;ABL;PL
gözlemci	gözlemcinin	N;GEN;SG
gözlemci	gözlemciye	N;DAT;SG
gözlemci	gözlemciyi	N;ACC;SG
gözlemci	gözlemcilerin	N;GEN;PL
gözlemci	gözlemcileri	N;ACC;PL
gözlemci	gözlemciden	N;ABL;SG
gözlemci	gözlemcilerde	N;LOC;PL
gözlemci	gözlemcide	N;LOC;SG
gözlemci	gözlemci	N;NOM;SG
gözleme	gözlemeyi	N;ACC;SG
gözleme	gözlemelerin	N;GEN;PL
gözleme	gözlemeden	N;ABL;SG
gözleme	gözlemeler	N;NOM;PL
gözleme	gözlemeleri	N;ACC;PL
gözleme	gözlemede	N;LOC;SG
gözleme	gözleme	N;NOM;SG
gözleme	gözlemelere	N;DAT;PL
gözleme	gözlemelerde	N;LOC;PL
gözleme	gözlemenin	N;GEN;SG
gözleme	gözlemeye	N;DAT;SG
gözleme	gözlemelerden	N;ABL;PL
gözlükçü	gözlükçülerdi	N;ARGNO3P;PL;PST
gözlükçü	gözlükçüsün	N;ARGNO2S;SG;PRS
gözlükçü	gözlükçülermiş	N;ARGNO3P;PL;LGSPEC2
gözlükçü	gözlükçü	N;NOM;SG
gözlükçü	gözlükçüyüm	N;ARGNO1S;SG;PRS
gözlükçü	gözlükçülere	N;DAT;PL
gözlükçü	gözlükçüyüz	N;ARGNO1P;SG;PRS
gözlükçü	gözlükçülerdir	N;ARGNO3P;PL;PRS
gözlükçü	gözlükçülerdik	N;ARGNO1P;PL;PST
gözlükçü	gözlükçülerim	N;ARGNO1S;PL;PRS
gözlükçü	gözlükçüye	N;DAT;SG
gözlükçü	gözlükçü	N;ARGNO3S;SG;PRS
gözlükçü	gözlükçüler	N;ARGNO3P;SG;PRS
gözlükçü	gözlükçüymüşsün	N;ARGNO2S;SG;LGSPEC2
gözlükçü	gözlükçülermişiz	N;ARGNO1P;PL;LGSPEC2
gözlükçü	gözlükçüyü	N;ACC;SG
gözlükçü	gözlükçülerdim	N;ARGNO1S;PL;PST
gözlükçü	gözlükçüden	N;ABL;SG
gözlükçü	gözlükçüsünüz	N;ARGNO2P;SG;PRS
gözlükçü	gözlükçüymüşüm	N;ARGNO1S;SG;LGSPEC2
gözlükçü	gözlükçüymüşüz	N;ARGNO1P;SG;LGSPEC2
gözlükçü	gözlükçüleri	N;ACC;PL
gözlükçü	gözlükçüde	N;LOC;SG
gözlükçü	gözlükçülersiniz	N;ARGNO2P;PL;PRS
gözlükçü	gözlükçüymüş	N;ARGNO3S;SG;LGSPEC2
gözlükçü	gözlükçüymüşler	N;ARGNO3P;SG;LGSPEC2
gözlükçü	gözlükçünün	N;GEN;SG
gözlükçü	gözlükçülerdiniz	N;ARGNO2P;PL;PST
gözlükçü	gözlükçülermiş	N;ARGNO3S;PL;LGSPEC2
gözlükçü	gözlükçüymüşsünüz	N;ARGNO2P;SG;LGSPEC2
gözlükçü	gözlükçüler	N;ARGNO3S;PL;PRS
gözlükçü	gözlükçülerin	N;GEN;PL
gözlükçü	gözlükçüydüm	N;ARGNO1S;SG;PST
gözlükçü	gözlükçülerdi	N;ARGNO3S;PL;PST
gözlükçü	gözlükçülermişim	N;ARGNO1S;PL;LGSPEC2
gözlükçü	gözlükçülerde	N;LOC;PL
gözlükçü	gözlükçüydü	N;ARGNO3S;SG;PST
gözlükçü	gözlükçüydün	N;ARGNO2S;SG;PST
gözlükçü	gözlükçüydünüz	N;ARGNO2P;SG;PST
gözlükçü	gözlükçülermişsiniz	N;ARGNO2P;PL;LGSPEC2
gözlükçü	gözlükçüler	N;NOM;PL
gözlükçü	gözlükçüleriz	N;ARGNO1P;PL;PRS
gözlükçü	gözlükçülerdin	N;ARGNO2S;PL;PST
gözlükçü	gözlükçüydük	N;ARGNO1P;SG;PST
gözlükçü	gözlükçülermişsin	N;ARGNO2S;PL;LGSPEC2
gözlükçü	gözlükçüydüler	N;ARGNO3P;SG;PST
gözlükçü	gözlükçülersin	N;ARGNO2S;PL;PRS
gözlükçü	gözlükçülerden	N;ABL;PL
gözyaşı	gözyaşları	N;NOM;PL
gözyaşı	gözyaşlarına	N;DAT;PL
gözyaşı	gözyaşlarından	N;ABL;PL
gözyaşı	gözyaşının	N;GEN;SG
gözyaşı	gözyaşına	N;DAT;SG
gözyaşı	gözyaşını	N;ACC;SG
gözyaşı	gözyaşlarının	N;GEN;PL
gözyaşı	gözyaşlarını	N;ACC;PL
gözyaşı	gözyaşından	N;ABL;SG
gözyaşı	gözyaşlarında	N;LOC;PL
gözyaşı	gözyaşında	N;LOC;SG
gözyaşı	gözyaşı	N;NOM;SG
göç	göçlerdi	N;ARGNO3P;PL;PST
göç	göçsün	N;ARGNO2S;SG;PRS
göç	göçlermiş	N;ARGNO3P;PL;LGSPEC2
göç	göç	N;NOM;SG
göç	göçüm	N;ARGNO1S;SG;PRS
göç	göçlere	N;DAT;PL
göç	göçüz	N;ARGNO1P;SG;PRS
göç	göçlerdir	N;ARGNO3P;PL;PRS
göç	göçlerdik	N;ARGNO1P;PL;PST
göç	göçlerim	N;ARGNO1S;PL;PRS
göç	göçe	N;DAT;SG
göç	göç	N;ARGNO3S;SG;PRS
göç	göçler	N;ARGNO3P;SG;PRS
göç	göçmüşsün	N;ARGNO2S;SG;LGSPEC2
göç	göçlermişiz	N;ARGNO1P;PL;LGSPEC2
göç	göçü	N;ACC;SG
göç	göçlerdim	N;ARGNO1S;PL;PST
göç	göçten	N;ABL;SG
göç	göçsünüz	N;ARGNO2P;SG;PRS
göç	göçmüşüm	N;ARGNO1S;SG;LGSPEC2
göç	göçmüşüz	N;ARGNO1P;SG;LGSPEC2
göç	göçleri	N;ACC;PL
göç	göçte	N;LOC;SG
göç	göçlersiniz	N;ARGNO2P;PL;PRS
göç	göçmüş	N;ARGNO3S;SG;LGSPEC2
göç	göçmüşler	N;ARGNO3P;SG;LGSPEC2
göç	göçün	N;GEN;SG
göç	göçlerdiniz	N;ARGNO2P;PL;PST
göç	göçlermiş	N;ARGNO3S;PL;LGSPEC2
göç	göçmüşsünüz	N;ARGNO2P;SG;LGSPEC2
